#Parameters = {H=1.6; IL=10.7; IW=0.2; L=37.93; LS=75.85; ML=14.31; MT=0.035; MW=2.5; W=28.61; WS=57.23; k=6.26}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
5.1880002021790	-1.8713618428863
5.1919999122620	-1.8723855098482
5.1960000991821	-1.8734008141115
5.1999998092651	-1.8743550916607
5.2039999961853	-1.8751961068420
5.2080001831055	-1.8758773098960
5.2119998931885	-1.8763608880460
5.2160000801086	-1.8766130252757
5.2199997901917	-1.8766125137508
5.2239999771118	-1.8763418701510
5.2280001640320	-1.8757984784293
5.2319998741150	-1.8749838416223
5.2360000610352	-1.8739125766649
5.2399997711182	-1.8726044302042
5.2439999580383	-1.8710914752926
5.2480001449585	-1.8694093249154
5.2519998550415	-1.8676027608754
5.2560000419617	-1.8657207516334
5.2600002288818	-1.8638182614770
5.2639999389648	-1.8619474680915
5.2680001258850	-1.8601695844403
5.2719998359680	-1.8585413364251
5.2760000228882	-1.8571181602187
5.2800002098083	-1.8559540765548
5.2839999198914	-1.8550967181502
5.2880001068115	-1.8545909161014
5.2919998168945	-1.8544730038375
5.2960000038147	-1.8547731037496
5.3000001907349	-1.8555122847812
5.3039999008179	-1.8567043829756
5.3080000877380	-1.8583521355014
5.3119997978210	-1.8604516924962
5.3159999847412	-1.8629856133792
5.3200001716614	-1.8659328344963
5.3239998817444	-1.8692595822153
5.3280000686646	-1.8729270357813
5.3319997787476	-1.8768889648544
5.3359999656677	-1.8810915697530
5.3400001525879	-1.8854787154320
5.3439998626709	-1.8899901339936
5.3480000495911	-1.8945638915929
5.3520002365112	-1.8991360556019
5.3559999465942	-1.9036468176364
5.3600001335144	-1.9080376274927
5.3639998435974	-1.9122528495266
5.3680000305176	-1.9162457735554
5.3720002174377	-1.9199731295508
5.3759999275208	-1.9233991070761
5.3800001144409	-1.9265001442507
5.3839998245239	-1.9292611137378
5.3880000114441	-1.9316740775363
5.3920001983643	-1.9337452233308
5.3959999084473	-1.9354872082914
5.4000000953674	-1.9369248970282
5.4039998054504	-1.9380919950235
5.4079999923706	-1.9390302911105
5.4120001792908	-1.9397892711183
5.4159998893738	-1.9404243232319
5.4200000762939	-1.9409956506715
5.4239997863770	-1.9415676808184
5.4279999732971	-1.9422069762224
5.4320001602173	-1.9429792169317
5.4359998703003	-1.9439485405365
5.4400000572205	-1.9451791030776
5.4439997673035	-1.9467274099924
5.4479999542236	-1.9486453511006
5.4520001411438	-1.9509791990174
5.4559998512268	-1.9537650699304
5.4600000381470	-1.9570295977223
5.4640002250671	-1.9607935209239
5.4679999351501	-1.9650636095433
5.4720001220703	-1.9698354657367
5.4759998321533	-1.9750991476398
5.4800000190735	-1.9808280277017
5.4840002059937	-1.9869912372019
5.4879999160767	-1.9935463590298
5.4920001029968	-2.0004413291197
5.4959998130798	-2.0076200010304
5.5000000000000	-2.0150177301838
5.5040001869202	-2.0225684358328
5.5079998970032	-2.0302024338685
5.5120000839233	-2.0378483502389
5.5159997940063	-2.0454357568226
5.5199999809265	-2.0528974713943
5.5240001678467	-2.0601713946006
5.5279998779297	-2.0671994823180
5.5320000648499	-2.0739323677473
5.5359997749329	-2.0803300517289
5.5399999618530	-2.0863608831756
5.5440001487732	-2.0920072535840
5.5479998588562	-2.0972592434564
5.5520000457764	-2.1021207987115
5.5560002326965	-2.1066071595966
5.5599999427795	-2.1107470575031
5.5640001296997	-2.1145792273782
5.5679998397827	-2.1181504307465
5.5720000267029	-2.1215205985680
5.5760002136230	-2.1247550127707
5.5799999237061	-2.1279255840650
5.5840001106262	-2.1311103007598
5.5879998207092	-2.1343871243272
5.5920000076294	-2.1378392383655
5.5960001945496	-2.1415447872239
5.5999999046326	-2.1455827992621
5.6040000915527	-2.1500251911704
5.6079998016357	-2.1549376508346
5.6119999885559	-2.1603821477258
5.6160001754761	-2.1664049571576
5.6199998855591	-2.1730488754854
5.6240000724792	-2.1803386064172
5.6279997825623	-2.1882933885340
5.6319999694824	-2.1969162888394
5.6360001564026	-2.2062000405033
5.6399998664856	-2.2161236785807
5.6440000534058	-2.2266515588025
5.6479997634888	-2.2377442992022
5.6519999504089	-2.2493464699694
5.6560001373291	-2.2613940543995
5.6599998474121	-2.2738201682702
5.6640000343323	-2.2865452223079
5.6680002212524	-2.2994920877161
5.6719999313354	-2.3125753408316
5.6760001182556	-2.3257196677190
5.6799998283386	-2.3388392554479
5.6840000152588	-2.3518635596645
5.6880002021790	-2.3647245783835
5.6919999122620	-2.3773579570856
5.6960000991821	-2.3897191470924
5.6999998092651	-2.4017643963274
5.7039999961853	-2.4134726334456
5.7080001831055	-2.4248304117842
5.7119998931885	-2.4358410555958
5.7160000801086	-2.4465200242505
5.7199997901917	-2.4569026032529
5.7239999771118	-2.4670303585668
5.7280001640320	-2.4769675397347
5.7319998741150	-2.4867839947579
5.7360000610352	-2.4965616979959
5.7399997711182	-2.5063925547062
5.7439999580383	-2.5163752381105
5.7480001449585	-2.5266158333559
5.7519998550415	-2.5372174841256
5.7560000419617	-2.5482909638251
5.7600002288818	-2.5599407848847
5.7639999389648	-2.5722690055949
5.7680001258850	-2.5853756112777
5.7719998359680	-2.5993458838786
5.7760000228882	-2.6142613232834
5.7800002098083	-2.6301920971122
5.7839999198914	-2.6471919707599
5.7880001068115	-2.6653069012203
5.7919998168945	-2.6845644795755
5.7960000038147	-2.7049819720531
5.8000001907349	-2.7265579264921
5.8039999008179	-2.7492817142405
5.8080000877380	-2.7731226423764
5.8119997978210	-2.7980468105191
5.8159999847412	-2.8239991795179
5.8200001716614	-2.8509223986821
5.8239998817444	-2.8787452738993
5.8280000686646	-2.9073956511794
5.8319997787476	-2.9367952037124
5.8359999656677	-2.9668629379386
5.8400001525879	-2.9975228705343
5.8439998626709	-3.0286990459986
5.8480000495911	-3.0603221461013
5.8520002365112	-3.0923326101356
5.8559999465942	-3.1246819486379
5.8600001335144	-3.1573352580412
5.8639998435974	-3.1902697702529
5.8680000305176	-3.2234830526377
5.8720002174377	-3.2569869931917
5.8759999275208	-3.2908164277794
5.8800001144409	-3.3250228927249
5.8839998245239	-3.3596740473075
5.8880000114441	-3.3948662207187
5.8920001983643	-3.4307028699916
5.8959999084473	-3.4673111373978
5.9000000953674	-3.5048347686510
5.9039998054504	-3.5434274499683
5.9079999923706	-3.5832584485090
5.9120001792908	-3.6245074177131
5.9159998893738	-3.6673578884616
5.9200000762939	-3.7120035873719
5.9239997863770	-3.7586400297419
5.9279999732971	-3.8074635090062
5.9320001602173	-3.8586712789903
5.9359998703003	-3.9124522175919
5.9400000572205	-3.9689961885943
5.9439997673035	-4.0284883616383
5.9479999542236	-4.0910983965895
5.9520001411438	-4.1569955671684
5.9559998512268	-4.2263394930196
5.9600000381470	-4.2992728939739
5.9640002250671	-4.3759392373040
5.9679999351501	-4.4564679964083
5.9720001220703	-4.5409779565379
5.9759998321533	-4.6295893664152
5.9800000190735	-4.7224036052708
5.9840002059937	-4.8195289693284
5.9879999160767	-4.9210650388462
5.9920001029968	-5.0271143819802
5.9959998130798	-5.1377760465785
6.0000000000000	-5.2531585831771
